ID,Country,Year,State/Region,City,Type of E-Waste,Brand Name,Model Name,Device Age (Years),Condition,Material Type,Weight (kg),Hazardous Components,Collection Method,Recycling Facility,Recycling Status,Recycling Method,Reused or Refurbished?,Environmental Impact Score,CO2 Emission (kg)
EW_00881,UK,2020,Glasgow,London,Laptop,Nokia,Nokia 9865,3,Damaged,Metal,1.51,Lead,Drop-off center,EcoRecyclers Inc.,Recycled,Hydrometallurgical,No,Medium,6.79
EW_00882,USA,2024,Illinois,New York,Smart Door Sensor,Microsoft,Microsoft 3899,5,Working,Plastic,0.23,Lead,Retail take-back,GreenTech Recycle,In Progress,Mechanical,Yes,Low,0.46
EW_00883,UK,2021,Glasgow,Birmingham,Smart Doorbell,BlackBerry,BlackBerry 8751,8,Working,Glass,0.41,Lead,Retail take-back,EcoTech Recycling,Pending,Hydrometallurgical,Yes,Low,0.82
EW_00884,UK,2023,Birmingham,London,VR Headset,Fujitsu,Fujitsu 2429,7,Working,Ceramic,0.93,Cadmium,Pick-up service,Sustainable Waste Management,Pending,Mechanical,No,Low,1.86
EW_00885,Japan,2021,Aichi,Yokohama,Headphones,Samsung,Samsung 2266,2,Non-working,Rubber,0.37,Brominated Flame Retardants,Pick-up service,Sustainable Waste Management,Disposed,Mechanical,Yes,Low,0.89
EW_00886,India,2020,Delhi,Mumbai,Smart Door Sensor,Fujitsu,Fujitsu 3695,6,Non-working,Rubber,0.17,Lead,Pick-up service,GreenTech Recycle,Disposed,Thermal,Yes,Low,0.41
EW_00887,Germany,2022,North Rhine-Westphalia,Hamburg,Mobile Phone,Amazon,Amazon 5670,2,Obsolete,Mixed,0.27,Brominated Flame Retardants,Municipal collection,Global Recycling Solutions,Disposed,Thermal,No,Low,0.89
EW_00888,USA,2023,Texas,Houston,Headphones,Fujitsu,Fujitsu 5294,1,Non-working,Plastic,0.31,None,Drop-off center,Sustainable Materials Recovery,Pending,Thermal,Yes,Low,0.74
EW_00889,Canada,2024,Alberta,Calgary,Keyboard,Lenovo,Lenovo 1646,3,Repairable,Mixed,0.55,None,Municipal collection,EcoTech Recycling,Recycled,Thermal,Yes,Low,1.1
EW_00890,Germany,2023,North Rhine-Westphalia,Munich,Smart Coffee Maker,MSI,MSI 5222,8,Repairable,Rubber,1.45,Cadmium,Drop-off center,Sustainable Materials Recovery,Pending,Pyrometallurgical,No,Low,2.9
EW_00891,Germany,2022,Hamburg,Munich,Tablet,Gateway,Gateway 5720,10,Non-working,Metal,0.72,Lead,Municipal collection,EcoTech Recycling,Recycled,Hydrometallurgical,Yes,Medium,2.59
EW_00892,UK,2022,Birmingham,London,Smart Lock,Amazon,Amazon 3636,1,Obsolete,Metal,0.56,Brominated Flame Retardants,Drop-off center,EcoRecyclers Inc.,Disposed,Chemical,Yes,Low,1.23
EW_00893,UK,2020,Liverpool,Glasgow,Monitor,Motorola,Motorola 6490,4,Non-working,Rubber,4.68,None,Drop-off center,Green Future Recycling,Disposed,Chemical,Yes,Medium,11.23
EW_00894,China,2020,Sichuan,Shenzhen,Router,Lenovo,Lenovo 9628,2,Repairable,Plastic,0.8,Mercury,Municipal collection,Eco-Friendly Disposal,Recycled,Mechanical,No,Low,1.6
EW_00895,Japan,2022,Aichi,Sapporo,Laptop,BlackBerry,BlackBerry 7321,3,Working,Glass,2.54,Lead,Drop-off center,EcoRecyclers Inc.,Recycled,Hydrometallurgical,Yes,Low,7.62
EW_00896,USA,2023,California,Chicago,Smart Doorbell,Microsoft,Microsoft 9358,3,Repairable,Rubber,0.43,Mercury,Pick-up service,EcoTech Recycling,Disposed,Thermal,Yes,Low,0.86
EW_00897,Australia,2021,Western Australia,Melbourne,Smart Sprinkler Controller,Motorola,Motorola 9179,5,Non-working,Rubber,0.34,Cadmium,Drop-off center,GreenTech Recycle,In Progress,Mechanical,No,Low,0.82
EW_00898,Japan,2020,Tokyo,Tokyo,Desktop Computer,Fujitsu,Fujitsu 1001,8,Working,Rubber,5.39,None,Retail take-back,EcoRecyclers Inc.,Pending,Pyrometallurgical,No,Medium,21.56
EW_00899,Australia,2020,Western Australia,Perth,Tablet,Gateway,Gateway 1949,9,Working,Rubber,0.73,Mercury,Pick-up service,Sustainable Waste Management,Recycled,Chemical,Yes,Low,2.19
EW_00900,Canada,2024,Alberta,Edmonton,Smart Sprinkler Controller,Apple,Apple 6048,2,Non-working,Rubber,0.4,Cadmium,Municipal collection,Global Recycling Solutions,Recycled,Hydrometallurgical,No,Low,0.96
EW_00901,France,2023,Auvergne-RhÃ´ne-Alpes,Bordeaux,External Hard Drive,Apple,Apple 6063,2,Non-working,Metal,0.69,Cadmium,Municipal collection,EcoTech Recycling,In Progress,Mechanical,Yes,Low,1.66
EW_00902,France,2022,Auvergne-RhÃ´ne-Alpes,Marseille,Smart Dishwasher,HP,HP 1470,5,Working,Ceramic,46.37,Mercury,Municipal collection,EcoTech Recycling,Pending,Pyrometallurgical,Yes,Low,92.74
EW_00903,Germany,2023,Hesse,Munich,Smart Coffee Maker,Razer,Razer 8841,7,Damaged,Mixed,1.96,Lead,Pick-up service,Sustainable Materials Recovery,In Progress,Mechanical,No,Medium,5.88
EW_00904,Australia,2021,New South Wales,Melbourne,Smart Refrigerator,ZTE,ZTE 9054,4,Repairable,Rubber,68.72,Brominated Flame Retardants,Pick-up service,Sustainable Waste Management,In Progress,Pyrometallurgical,Yes,Medium,274.88
EW_00905,Australia,2020,New South Wales,Brisbane,Smart Dishwasher,Nokia,Nokia 8209,1,Obsolete,Mixed,46.05,Lead,Pick-up service,Green Future Recycling,Disposed,Chemical,No,Medium,101.31
EW_00906,Brazil,2024,Rio de Janeiro,Belo Horizonte,Smart Doorbell,Dell,Dell 7042,3,Non-working,Metal,0.42,None,Drop-off center,Sustainable Materials Recovery,In Progress,Mechanical,No,Low,1.01
EW_00907,France,2023,ÃŽle-de-France,Marseille,Projector,HTC,HTC 8214,8,Damaged,Glass,3.57,None,Drop-off center,Eco-Friendly Disposal,In Progress,Mechanical,No,Medium,10.71
EW_00908,Germany,2023,North Rhine-Westphalia,Frankfurt,Keyboard,ZTE,ZTE 6472,10,Damaged,Metal,0.88,None,Pick-up service,Global Recycling Solutions,In Progress,Thermal,No,Medium,2.64
EW_00909,Canada,2021,Manitoba,Vancouver,Printer,Vivo,Vivo 3552,10,Damaged,Mixed,3.07,None,Pick-up service,GreenTech Recycle,Pending,Hydrometallurgical,No,Medium,9.21
EW_00910,China,2023,Sichuan,Beijing,Printer,Fujitsu,Fujitsu 6485,7,Non-working,Mixed,4.14,Cadmium,Municipal collection,Green Future Recycling,Recycled,Hydrometallurgical,No,Medium,9.94
EW_00911,France,2024,Occitanie,Lyon,Security Camera,BlackBerry,BlackBerry 9459,10,Working,Mixed,0.35,Brominated Flame Retardants,Pick-up service,Sustainable Materials Recovery,In Progress,Hydrometallurgical,Yes,Low,0.7
EW_00912,Australia,2022,Victoria,Melbourne,Calculator,Gateway,Gateway 4968,9,Working,Glass,0.18,Cadmium,Pick-up service,Sustainable Waste Management,Recycled,Mechanical,No,Low,0.36
EW_00913,USA,2020,Illinois,Chicago,Mouse,Razer,Razer 3605,9,Non-working,Rubber,0.19,Lead,Pick-up service,EcoTech Recycling,Pending,Pyrometallurgical,No,Low,0.46
EW_00914,Germany,2022,North Rhine-Westphalia,Munich,Smart Lock,Lenovo,Lenovo 3295,4,Repairable,Ceramic,0.38,Lead,Pick-up service,Sustainable Waste Management,In Progress,Thermal,Yes,Low,0.76
EW_00915,France,2021,Provence-Alpes-CÃ´te d'Azur,Toulouse,Smart Window Blinds,Huawei,Huawei 6104,10,Repairable,Metal,1.49,Brominated Flame Retardants,Drop-off center,Global Recycling Solutions,Pending,Chemical,No,Low,2.98
EW_00916,Japan,2021,Tokyo,Yokohama,Smart Refrigerator,Toshiba,Toshiba 1606,10,Working,Ceramic,70.39,Cadmium,Drop-off center,EcoTech Recycling,Pending,Hydrometallurgical,No,Medium,281.56
EW_00917,Germany,2024,North Rhine-Westphalia,Frankfurt,Smart Lock,Dell,Dell 7073,1,Repairable,Ceramic,0.47,None,Drop-off center,EcoRecyclers Inc.,Pending,Mechanical,No,Low,0.94
EW_00918,Japan,2020,Hokkaido,Osaka,Mouse,HTC,HTC 1668,2,Non-working,Plastic,0.22,Cadmium,Retail take-back,Sustainable Materials Recovery,Pending,Hydrometallurgical,No,Low,0.53
EW_00919,Australia,2020,Western Australia,Brisbane,Game Console,Microsoft,Microsoft 2408,2,Repairable,Metal,2.63,Cadmium,Pick-up service,GreenTech Recycle,Pending,Mechanical,Yes,Low,5.26
EW_00920,France,2024,Auvergne-RhÃ´ne-Alpes,Marseille,Mobile Phone,Razer,Razer 7968,4,Damaged,Metal,0.11,Cadmium,Drop-off center,Green Future Recycling,Recycled,Hydrometallurgical,No,Medium,0.49
EW_00921,Japan,2022,Hokkaido,Yokohama,Smart Coffee Maker,Sony,Sony 8443,5,Working,Metal,1.98,None,Drop-off center,EcoTech Recycling,Pending,Thermal,No,Low,3.96
EW_00922,Canada,2024,Quebec,Toronto,Mobile Phone,BlackBerry,BlackBerry 3226,3,Repairable,Metal,0.16,Mercury,Retail take-back,GreenTech Recycle,Disposed,Pyrometallurgical,Yes,Low,0.48
EW_00923,UK,2020,Liverpool,Manchester,Keyboard,Oppo,Oppo 5388,1,Obsolete,Plastic,0.94,Mercury,Retail take-back,Eco-Friendly Disposal,Disposed,Pyrometallurgical,No,Low,2.07
EW_00924,USA,2023,Illinois,Los Angeles,Smart Light Bulb,Apple,Apple 3820,1,Working,Mixed,0.29,Cadmium,Municipal collection,EcoTech Recycling,Pending,Hydrometallurgical,Yes,Low,0.58
EW_00925,Japan,2023,Osaka,Yokohama,Smart Coffee Maker,Amazon,Amazon 9632,5,Repairable,Mixed,1.73,Cadmium,Pick-up service,EcoRecyclers Inc.,Recycled,Thermal,Yes,Low,3.46
EW_00926,France,2023,Provence-Alpes-CÃ´te d'Azur,Lyon,Router,Dell,Dell 7516,2,Damaged,Plastic,0.59,Lead,Retail take-back,EcoRecyclers Inc.,In Progress,Thermal,Yes,Medium,1.77
EW_00927,France,2023,Nouvelle-Aquitaine,Marseille,Fax Machine,Nokia,Nokia 6237,2,Non-working,Ceramic,3.04,Mercury,Retail take-back,Green Earth Recycling,Recycled,Chemical,Yes,Medium,7.3
EW_00928,Japan,2024,Aichi,Nagoya,Laptop,Google,Google 6171,7,Damaged,Plastic,2.59,Brominated Flame Retardants,Municipal collection,Global Recycling Solutions,In Progress,Thermal,Yes,High,11.65
EW_00929,Germany,2020,Berlin,Munich,External Hard Drive,Microsoft,Microsoft 9772,9,Obsolete,Plastic,0.62,None,Retail take-back,Sustainable Materials Recovery,In Progress,Chemical,No,Low,1.36
EW_00930,Brazil,2022,Minas Gerais,Belo Horizonte,Smart Refrigerator,OnePlus,OnePlus 7736,10,Obsolete,Glass,80.08,None,Municipal collection,Sustainable Electronics,In Progress,Chemical,Yes,High,352.35
EW_00931,Japan,2020,Osaka,Tokyo,Mouse,Apple,Apple 9609,9,Non-working,Plastic,0.23,Cadmium,Drop-off center,Green Earth Recycling,Disposed,Chemical,Yes,Low,0.55
EW_00932,Germany,2020,Bavaria,Berlin,Smart Light Bulb,Vivo,Vivo 3806,3,Damaged,Ceramic,0.1,Brominated Flame Retardants,Municipal collection,Sustainable Electronics,In Progress,Mechanical,Yes,Medium,0.3
EW_00933,Germany,2024,North Rhine-Westphalia,Berlin,Keyboard,Lenovo,Lenovo 6470,4,Obsolete,Rubber,0.71,None,Municipal collection,Sustainable Materials Recovery,Pending,Chemical,Yes,Low,1.56
EW_00934,India,2022,Karnataka,Kolkata,Monitor,Asus,Asus 7472,6,Repairable,Metal,2.39,Brominated Flame Retardants,Municipal collection,Sustainable Materials Recovery,Disposed,Mechanical,Yes,Low,4.78
EW_00935,France,2021,Provence-Alpes-CÃ´te d'Azur,Bordeaux,External Hard Drive,Oppo,Oppo 7833,1,Damaged,Glass,0.78,Cadmium,Drop-off center,Sustainable Waste Management,Recycled,Pyrometallurgical,Yes,Medium,2.34
EW_00936,Brazil,2024,Minas Gerais,Salvador,Smartwatch,Samsung,Samsung 8135,3,Working,Metal,0.11,Cadmium,Municipal collection,Green Future Recycling,Disposed,Chemical,No,Low,0.22
EW_00937,USA,2021,Texas,Los Angeles,Digital Clock,Asus,Asus 5439,9,Obsolete,Metal,0.15,Lead,Municipal collection,Green Future Recycling,Recycled,Pyrometallurgical,Yes,Low,0.33
EW_00938,India,2022,Karnataka,Bangalore,Smart Scale,Nokia,Nokia 9083,2,Damaged,Metal,0.45,None,Drop-off center,Global Recycling Solutions,Pending,Thermal,Yes,Medium,1.35
EW_00939,China,2020,Beijing,Shenzhen,Smart Sprinkler Controller,Huawei,Huawei 8060,6,Working,Mixed,0.3,Brominated Flame Retardants,Retail take-back,Global Recycling Solutions,Disposed,Chemical,Yes,Low,0.6
EW_00940,UK,2024,Liverpool,Manchester,Smart Doorbell,Samsung,Samsung 9059,3,Working,Rubber,0.35,None,Municipal collection,Sustainable Waste Management,Disposed,Pyrometallurgical,Yes,Low,0.7
EW_00941,Australia,2020,Queensland,Brisbane,Smart Coffee Maker,Dell,Dell 8517,6,Repairable,Glass,1.31,Lead,Municipal collection,Green Earth Recycling,Disposed,Mechanical,No,Low,2.62
EW_00942,France,2024,Nouvelle-Aquitaine,Marseille,Smart Oven,MSI,MSI 3493,8,Repairable,Rubber,30.04,None,Pick-up service,Green Earth Recycling,Recycled,Hydrometallurgical,Yes,Low,60.08
EW_00943,Germany,2024,Hamburg,Berlin,Keyboard,Dell,Dell 6414,7,Repairable,Rubber,0.76,Mercury,Retail take-back,Sustainable Electronics,Pending,Hydrometallurgical,Yes,Low,1.52
EW_00944,USA,2021,New York,Los Angeles,External Hard Drive,Toshiba,Toshiba 7440,2,Repairable,Plastic,0.38,Mercury,Drop-off center,GreenTech Recycle,Disposed,Hydrometallurgical,No,Low,0.76
EW_00945,Australia,2022,New South Wales,Melbourne,Radio,Apple,Apple 9516,2,Obsolete,Glass,0.97,Cadmium,Pick-up service,EcoTech Recycling,Pending,Pyrometallurgical,Yes,Low,2.13
EW_00946,China,2022,Sichuan,Chengdu,Fax Machine,Amazon,Amazon 7189,3,Non-working,Mixed,4.22,Cadmium,Drop-off center,GreenTech Recycle,Disposed,Hydrometallurgical,No,Medium,10.13
EW_00947,China,2020,Sichuan,Chengdu,Smart Coffee Maker,MSI,MSI 7315,9,Obsolete,Plastic,1.55,Brominated Flame Retardants,Drop-off center,Sustainable Waste Management,Disposed,Mechanical,Yes,Low,3.41
EW_00948,UK,2024,Birmingham,Birmingham,Scanner,Motorola,Motorola 8637,10,Damaged,Rubber,3.07,Lead,Municipal collection,Eco-Friendly Disposal,Recycled,Hydrometallurgical,No,Medium,9.21
EW_00949,Japan,2024,Tokyo,Sapporo,MP3 Player,LG,LG 6109,9,Obsolete,Glass,0.21,Mercury,Retail take-back,GreenTech Recycle,Disposed,Mechanical,No,Low,0.46
EW_00950,France,2023,Auvergne-RhÃ´ne-Alpes,Paris,Monitor,Samsung,Samsung 5907,9,Working,Plastic,4.59,None,Pick-up service,Sustainable Electronics,Pending,Hydrometallurgical,Yes,Low,9.18
EW_00951,China,2022,Sichuan,Chengdu,Smart Mirror,OnePlus,OnePlus 1815,7,Obsolete,Ceramic,1.67,Lead,Pick-up service,Sustainable Waste Management,Pending,Thermal,No,Low,3.67
EW_00952,Canada,2024,Quebec,Vancouver,Smart Refrigerator,HP,HP 3439,6,Obsolete,Plastic,53.98,None,Municipal collection,Green Earth Recycling,Pending,Hydrometallurgical,No,High,237.51
EW_00953,Germany,2024,Berlin,Cologne,Smartwatch,BlackBerry,BlackBerry 8994,4,Working,Mixed,0.07,None,Municipal collection,Eco-Friendly Disposal,In Progress,Thermal,Yes,Low,0.14
EW_00954,Australia,2020,New South Wales,Perth,Smart Water Leak Detector,Google,Google 9439,9,Repairable,Rubber,0.2,Brominated Flame Retardants,Municipal collection,Green Future Recycling,Disposed,Mechanical,No,Low,0.4
EW_00955,China,2023,Zhejiang,Shenzhen,Smart Scale,Microsoft,Microsoft 5481,3,Non-working,Plastic,0.22,Brominated Flame Retardants,Retail take-back,Sustainable Materials Recovery,In Progress,Hydrometallurgical,Yes,Low,0.53
EW_00956,China,2024,Zhejiang,Shenzhen,CD/DVD Player,Razer,Razer 5609,7,Damaged,Mixed,1.5,Cadmium,Pick-up service,GreenTech Recycle,In Progress,Hydrometallurgical,No,Medium,4.5
EW_00957,Australia,2022,New South Wales,Brisbane,Laptop,MSI,MSI 1926,7,Repairable,Rubber,2.9,Brominated Flame Retardants,Retail take-back,Sustainable Electronics,Disposed,Pyrometallurgical,Yes,Low,8.7
EW_00958,Canada,2024,Manitoba,Edmonton,Printer,BlackBerry,BlackBerry 2858,4,Repairable,Rubber,7.94,None,Drop-off center,EcoTech Recycling,In Progress,Chemical,No,Low,15.88
EW_00959,Germany,2024,North Rhine-Westphalia,Cologne,Router,Motorola,Motorola 8216,2,Damaged,Glass,0.64,Lead,Municipal collection,Sustainable Materials Recovery,Pending,Thermal,No,Medium,1.92
EW_00960,Germany,2024,Berlin,Munich,Smart Garage Door Opener,Samsung,Samsung 5770,2,Non-working,Mixed,0.58,Lead,Retail take-back,Global Recycling Solutions,Recycled,Mechanical,No,Low,1.39
EW_00961,Japan,2022,Tokyo,Nagoya,Mouse,Dell,Dell 6920,4,Repairable,Rubber,0.15,Brominated Flame Retardants,Drop-off center,Sustainable Electronics,Pending,Thermal,No,Low,0.3
EW_00962,USA,2023,New York,Houston,Speakers,Lenovo,Lenovo 4507,5,Damaged,Glass,2.42,None,Drop-off center,Global Recycling Solutions,Disposed,Chemical,No,Medium,7.26
EW_00963,UK,2023,Birmingham,Birmingham,CD/DVD Player,BlackBerry,BlackBerry 3126,10,Working,Glass,1.67,Mercury,Municipal collection,EcoRecyclers Inc.,Pending,Mechanical,No,Low,3.34
EW_00964,UK,2020,Liverpool,London,Scanner,Vivo,Vivo 9824,2,Working,Plastic,2.71,Brominated Flame Retardants,Municipal collection,Sustainable Materials Recovery,Recycled,Mechanical,Yes,Low,5.42
EW_00965,Japan,2024,Tokyo,Tokyo,USB Drive,OnePlus,OnePlus 7082,9,Obsolete,Ceramic,0.11,Lead,Pick-up service,Global Recycling Solutions,Disposed,Mechanical,Yes,Low,0.24
EW_00966,India,2020,Maharashtra,Kolkata,USB Drive,Panasonic,Panasonic 3477,10,Working,Mixed,0.07,Mercury,Municipal collection,Sustainable Materials Recovery,Pending,Thermal,Yes,Low,0.14
EW_00967,Canada,2024,Manitoba,Montreal,Digital Clock,Motorola,Motorola 1219,5,Damaged,Mixed,0.23,Brominated Flame Retardants,Drop-off center,Sustainable Waste Management,Disposed,Thermal,No,Medium,0.69
EW_00968,Brazil,2021,Bahia,Belo Horizonte,Drone,HTC,HTC 5808,3,Working,Ceramic,1.11,Mercury,Retail take-back,Sustainable Materials Recovery,Disposed,Thermal,No,Low,2.22
EW_00969,UK,2020,Glasgow,Glasgow,Keyboard,Huawei,Huawei 7553,5,Non-working,Plastic,0.81,Mercury,Pick-up service,Sustainable Waste Management,Pending,Hydrometallurgical,No,Low,1.94
EW_00970,Canada,2024,Manitoba,Edmonton,Fax Machine,Apple,Apple 3143,7,Repairable,Rubber,3.29,Brominated Flame Retardants,Drop-off center,Green Earth Recycling,Disposed,Mechanical,No,Low,6.58
EW_00971,UK,2021,Glasgow,Liverpool,Game Console,Panasonic,Panasonic 3012,1,Working,Plastic,1.22,Cadmium,Pick-up service,Green Earth Recycling,Pending,Pyrometallurgical,No,Low,2.44
EW_00972,Canada,2020,Alberta,Edmonton,Smart Lock,Sony,Sony 5231,3,Non-working,Glass,0.4,Lead,Retail take-back,Sustainable Waste Management,In Progress,Mechanical,No,Low,0.96
EW_00973,France,2020,Nouvelle-Aquitaine,Lyon,Drone,Gateway,Gateway 8211,8,Working,Rubber,0.54,Cadmium,Municipal collection,Eco-Friendly Disposal,In Progress,Mechanical,No,Low,1.08
EW_00974,Canada,2024,Quebec,Calgary,Smart Doorbell,Nokia,Nokia 6562,8,Obsolete,Mixed,0.47,None,Retail take-back,Sustainable Waste Management,In Progress,Mechanical,Yes,Low,1.03
EW_00975,UK,2022,Manchester,Birmingham,Smart Water Leak Detector,Panasonic,Panasonic 1546,1,Working,Metal,0.24,None,Drop-off center,Sustainable Waste Management,Disposed,Hydrometallurgical,No,Low,0.48
EW_00976,USA,2024,Florida,Houston,Smart Light Bulb,Samsung,Samsung 2519,6,Repairable,Mixed,0.22,Brominated Flame Retardants,Municipal collection,Sustainable Waste Management,Pending,Pyrometallurgical,Yes,Low,0.44
EW_00977,Canada,2024,Ontario,Calgary,Desktop Computer,Xiaomi,Xiaomi 3036,8,Non-working,Plastic,6.02,Cadmium,Drop-off center,EcoRecyclers Inc.,Disposed,Hydrometallurgical,Yes,High,28.9
EW_00978,Canada,2023,Quebec,Montreal,CD/DVD Player,LG,LG 9229,3,Working,Glass,1.58,Brominated Flame Retardants,Pick-up service,Eco-Friendly Disposal,Pending,Chemical,No,Low,3.16
EW_00979,India,2020,Delhi,Chennai,Digital Clock,Lenovo,Lenovo 1135,1,Obsolete,Rubber,0.12,Lead,Pick-up service,Global Recycling Solutions,Recycled,Mechanical,Yes,Low,0.26
EW_00980,UK,2024,Liverpool,Liverpool,Smart Light Bulb,Amazon,Amazon 3615,8,Damaged,Rubber,0.21,Mercury,Retail take-back,Global Recycling Solutions,Disposed,Pyrometallurgical,Yes,Medium,0.63
EW_00981,Canada,2022,Quebec,Vancouver,Camera,Razer,Razer 8590,8,Obsolete,Metal,0.89,Lead,Retail take-back,Eco-Friendly Disposal,Disposed,Pyrometallurgical,No,Low,1.96
EW_00982,Brazil,2022,Rio de Janeiro,SÃ£o Paulo,Smart Dishwasher,Apple,Apple 4975,4,Damaged,Metal,37.04,Lead,Municipal collection,Green Earth Recycling,In Progress,Thermal,Yes,High,111.12
EW_00983,Germany,2024,Berlin,Berlin,Smart Water Leak Detector,Fujitsu,Fujitsu 4899,8,Repairable,Rubber,0.22,Lead,Drop-off center,EcoRecyclers Inc.,Recycled,Thermal,No,Low,0.44
EW_00984,France,2020,Nouvelle-Aquitaine,Lyon,GPS Device,Lenovo,Lenovo 8092,4,Obsolete,Glass,0.32,Cadmium,Retail take-back,EcoRecyclers Inc.,Pending,Thermal,Yes,Low,0.7
EW_00985,Canada,2020,Quebec,Montreal,Radio,MSI,MSI 4489,4,Working,Plastic,0.93,Brominated Flame Retardants,Pick-up service,EcoRecyclers Inc.,Recycled,Mechanical,Yes,Low,1.86
EW_00986,India,2024,Maharashtra,Delhi,Projector,Acer,Acer 7540,7,Obsolete,Glass,3.92,Cadmium,Drop-off center,Global Recycling Solutions,In Progress,Mechanical,Yes,Low,8.62
EW_00987,India,2022,Tamil Nadu,Kolkata,Router,Razer,Razer 2928,1,Working,Ceramic,0.61,Lead,Drop-off center,EcoRecyclers Inc.,Disposed,Thermal,No,Low,1.22
EW_00988,China,2023,Guangdong,Chengdu,E-reader,OnePlus,OnePlus 9416,10,Non-working,Mixed,0.35,Mercury,Pick-up service,Eco-Friendly Disposal,Disposed,Mechanical,No,Low,0.84
EW_00989,France,2021,Nouvelle-Aquitaine,Toulouse,External Hard Drive,Lenovo,Lenovo 1755,8,Damaged,Glass,0.32,Cadmium,Pick-up service,Green Future Recycling,In Progress,Pyrometallurgical,No,Medium,0.96
EW_00990,Brazil,2022,ParanÃ¡,Salvador,Smart Thermostat,Sony,Sony 1637,2,Damaged,Glass,0.37,Lead,Municipal collection,Sustainable Materials Recovery,Disposed,Mechanical,No,Medium,1.11
EW_00991,UK,2020,Birmingham,Liverpool,Laptop,HTC,HTC 2944,3,Repairable,Plastic,2.63,Cadmium,Retail take-back,Eco-Friendly Disposal,Recycled,Chemical,Yes,Low,7.89
EW_00992,USA,2023,Illinois,Los Angeles,Television,MSI,MSI 5254,1,Obsolete,Ceramic,22.68,Mercury,Municipal collection,EcoRecyclers Inc.,Recycled,Chemical,No,High,99.79
EW_00993,China,2020,Guangdong,Guangzhou,Smart Lock,Oppo,Oppo 1165,4,Non-working,Metal,0.7,None,Municipal collection,Green Earth Recycling,In Progress,Chemical,Yes,Low,1.68
EW_00994,UK,2022,Manchester,Liverpool,Smart Refrigerator,Amazon,Amazon 4185,4,Non-working,Glass,69.28,Mercury,Pick-up service,Sustainable Materials Recovery,Pending,Mechanical,Yes,High,332.54
EW_00995,Australia,2022,Western Australia,Perth,Smart Light Bulb,Nokia,Nokia 2531,9,Repairable,Plastic,0.27,Lead,Pick-up service,EcoTech Recycling,Pending,Chemical,No,Low,0.54
EW_00996,India,2024,Gujarat,Mumbai,Smart Home Device,Toshiba,Toshiba 2460,8,Repairable,Mixed,0.17,Lead,Municipal collection,GreenTech Recycle,Recycled,Chemical,No,Low,0.34
EW_00997,Canada,2024,Manitoba,Edmonton,Tablet,HP,HP 8332,8,Repairable,Glass,0.41,Cadmium,Municipal collection,Sustainable Electronics,Recycled,Pyrometallurgical,No,Low,1.23
